level_set,level,instance_index,seed,sample_index,d,k,M,rho,n_obs,n_int,noise_var,budget_slack,sampled_edges,expected_f1,midpoint_envelope,directed_f1,dag_shd
v0_like_density_probe,2,1,20460428,2,8,9,28,0.32142857142857145,25,15,1.0,1,25,0.17342111384467196,0.1956521739130435,0.29411764705882354,21.0
v0_like_density_probe,2,1,20460428,3,8,9,28,0.32142857142857145,25,15,1.0,1,24,0.17342111384467196,0.1956521739130435,0.12121212121212122,25.0
v0_like_density_probe,2,1,20460428,4,8,9,28,0.32142857142857145,25,15,1.0,1,9,0.17342111384467196,0.1956521739130435,0.1111111111111111,14.0
v0_like_density_probe,2,1,20460428,5,8,9,28,0.32142857142857145,25,15,1.0,1,18,0.17342111384467196,0.1956521739130435,0.07407407407407407,21.0
v0_like_density_probe,2,1,20460428,6,8,9,28,0.32142857142857145,25,15,1.0,1,4,0.17342111384467196,0.1956521739130435,0.15384615384615383,10.0
v0_like_density_probe,2,1,20460428,7,8,9,28,0.32142857142857145,25,15,1.0,1,22,0.17342111384467196,0.1956521739130435,0.3225806451612903,19.0
v0_like_density_probe,2,1,20460428,8,8,9,28,0.32142857142857145,25,15,1.0,1,28,0.17342111384467196,0.1956521739130435,0.05405405405405406,27.0
v0_like_density_probe,2,1,20460428,9,8,9,28,0.32142857142857145,25,15,1.0,1,0,0.17342111384467196,0.1956521739130435,0.0,9.0
v0_like_density_probe,2,1,20460428,10,8,9,28,0.32142857142857145,25,15,1.0,1,14,0.17342111384467196,0.1956521739130435,0.08695652173913043,19.0
v0_like_density_probe,2,1,20460428,11,8,9,28,0.32142857142857145,25,15,1.0,1,18,0.17342111384467196,0.1956521739130435,0.2222222222222222,18.0
v0_like_density_probe,2,1,20460428,12,8,9,28,0.32142857142857145,25,15,1.0,1,13,0.17342111384467196,0.1956521739130435,0.09090909090909093,17.0
v0_like_density_probe,2,1,20460428,13,8,9,28,0.32142857142857145,25,15,1.0,1,19,0.17342111384467196,0.1956521739130435,0.14285714285714285,21.0
v0_like_density_probe,2,1,20460428,14,8,9,28,0.32142857142857145,25,15,1.0,1,28,0.17342111384467196,0.1956521739130435,0.21621621621621623,24.0
v0_like_density_probe,2,1,20460428,15,8,9,28,0.32142857142857145,25,15,1.0,1,2,0.17342111384467196,0.1956521739130435,0.1818181818181818,9.0
v0_like_density_probe,2,1,20460428,16,8,9,28,0.32142857142857145,25,15,1.0,1,0,0.17342111384467196,0.1956521739130435,0.0,9.0
v0_like_density_probe,2,1,20460428,17,8,9,28,0.32142857142857145,25,15,1.0,1,19,0.17342111384467196,0.1956521739130435,0.21428571428571427,20.0
v0_like_density_probe,2,1,20460428,18,8,9,28,0.32142857142857145,25,15,1.0,1,10,0.17342111384467196,0.1956521739130435,0.4210526315789474,10.0
v0_like_density_probe,2,1,20460428,19,8,9,28,0.32142857142857145,25,15,1.0,1,16,0.17342111384467196,0.1956521739130435,0.16,20.0
v0_like_density_probe,2,1,20460428,20,8,9,28,0.32142857142857145,25,15,1.0,1,1,0.17342111384467196,0.1956521739130435,0.0,10.0
v0_like_density_probe,2,1,20460428,21,8,9,28,0.32142857142857145,25,15,1.0,1,17,0.17342111384467196,0.1956521739130435,0.07692307692307691,21.0
v0_like_density_probe,2,1,20460428,22,8,9,28,0.32142857142857145,25,15,1.0,1,21,0.17342111384467196,0.1956521739130435,0.26666666666666666,20.0
v0_like_density_probe,2,1,20460428,23,8,9,28,0.32142857142857145,25,15,1.0,1,14,0.17342111384467196,0.1956521739130435,0.17391304347826086,17.0
v0_like_density_probe,2,1,20460428,24,8,9,28,0.32142857142857145,25,15,1.0,1,13,0.17342111384467196,0.1956521739130435,0.0,19.0
v0_like_density_probe,2,1,20460428,25,8,9,28,0.32142857142857145,25,15,1.0,1,3,0.17342111384467196,0.1956521739130435,0.16666666666666666,10.0
v0_like_density_probe,2,1,20460428,26,8,9,28,0.32142857142857145,25,15,1.0,1,6,0.17342111384467196,0.1956521739130435,0.13333333333333333,13.0
v0_like_density_probe,2,1,20460428,27,8,9,28,0.32142857142857145,25,15,1.0,1,21,0.17342111384467196,0.1956521739130435,0.33333333333333326,17.0
v0_like_density_probe,2,1,20460428,28,8,9,28,0.32142857142857145,25,15,1.0,1,28,0.17342111384467196,0.1956521739130435,0.16216216216216214,25.0
v0_like_density_probe,2,1,20460428,29,8,9,28,0.32142857142857145,25,15,1.0,1,0,0.17342111384467196,0.1956521739130435,0.0,9.0
v0_like_density_probe,2,1,20460428,30,8,9,28,0.32142857142857145,25,15,1.0,1,8,0.17342111384467196,0.1956521739130435,0.11764705882352941,13.0
v0_like_density_probe,2,1,20460428,31,8,9,28,0.32142857142857145,25,15,1.0,1,1,0.17342111384467196,0.1956521739130435,0.0,10.0
v0_like_density_probe,2,1,20460428,32,8,9,28,0.32142857142857145,25,15,1.0,1,15,0.17342111384467196,0.1956521739130435,0.33333333333333337,15.0
v0_like_density_probe,2,1,20460428,33,8,9,28,0.32142857142857145,25,15,1.0,1,22,0.17342111384467196,0.1956521739130435,0.1935483870967742,21.0
v0_like_density_probe,2,1,20460428,34,8,9,28,0.32142857142857145,25,15,1.0,1,19,0.17342111384467196,0.1956521739130435,0.14285714285714285,21.0
v0_like_density_probe,2,1,20460428,35,8,9,28,0.32142857142857145,25,15,1.0,1,6,0.17342111384467196,0.1956521739130435,0.13333333333333333,12.0
v0_like_density_probe,2,1,20460428,36,8,9,28,0.32142857142857145,25,15,1.0,1,19,0.17342111384467196,0.1956521739130435,0.2857142857142857,18.0
v0_like_density_probe,2,1,20460428,37,8,9,28,0.32142857142857145,25,15,1.0,1,22,0.17342111384467196,0.1956521739130435,0.3225806451612903,19.0
v0_like_density_probe,2,1,20460428,38,8,9,28,0.32142857142857145,25,15,1.0,1,0,0.17342111384467196,0.1956521739130435,0.0,9.0
v0_like_density_probe,2,1,20460428,39,8,9,28,0.32142857142857145,25,15,1.0,1,17,0.17342111384467196,0.1956521739130435,0.23076923076923078,17.0
v0_like_density_probe,2,1,20460428,40,8,9,28,0.32142857142857145,25,15,1.0,1,3,0.17342111384467196,0.1956521739130435,0.16666666666666666,9.0
v0_like_density_probe,2,1,20460428,41,8,9,28,0.32142857142857145,25,15,1.0,1,14,0.17342111384467196,0.1956521739130435,0.17391304347826086,18.0
v0_like_density_probe,2,1,20460428,42,8,9,28,0.32142857142857145,25,15,1.0,1,24,0.17342111384467196,0.1956521739130435,0.24242424242424243,21.0
v0_like_density_probe,2,1,20460428,43,8,9,28,0.32142857142857145,25,15,1.0,1,9,0.17342111384467196,0.1956521739130435,0.1111111111111111,15.0
v0_like_density_probe,2,1,20460428,44,8,9,28,0.32142857142857145,25,15,1.0,1,18,0.17342111384467196,0.1956521739130435,0.2222222222222222,20.0
v0_like_density_probe,2,1,20460428,45,8,9,28,0.32142857142857145,25,15,1.0,1,11,0.17342111384467196,0.1956521739130435,0.0,18.0
v0_like_density_probe,2,1,20460428,46,8,9,28,0.32142857142857145,25,15,1.0,1,26,0.17342111384467196,0.1956521739130435,0.17142857142857146,23.0
v0_like_density_probe,2,1,20460428,47,8,9,28,0.32142857142857145,25,15,1.0,1,12,0.17342111384467196,0.1956521739130435,0.0,19.0
v0_like_density_probe,2,1,20460428,48,8,9,28,0.32142857142857145,25,15,1.0,1,14,0.17342111384467196,0.1956521739130435,0.6086956521739131,9.0
v0_like_density_probe,2,1,20460428,49,8,9,28,0.32142857142857145,25,15,1.0,1,2,0.17342111384467196,0.1956521739130435,0.0,10.0
v0_like_density_probe,2,1,20460428,50,8,9,28,0.32142857142857145,25,15,1.0,1,9,0.17342111384467196,0.1956521739130435,0.3333333333333333,12.0
v0_like_density_probe,2,1,20460428,51,8,9,28,0.32142857142857145,25,15,1.0,1,14,0.17342111384467196,0.1956521739130435,0.34782608695652173,15.0
v0_like_density_probe,2,1,20460428,52,8,9,28,0.32142857142857145,25,15,1.0,1,28,0.17342111384467196,0.1956521739130435,0.2702702702702703,23.0
v0_like_density_probe,2,1,20460428,53,8,9,28,0.32142857142857145,25,15,1.0,1,9,0.17342111384467196,0.1956521739130435,0.1111111111111111,15.0
v0_like_density_probe,2,1,20460428,54,8,9,28,0.32142857142857145,25,15,1.0,1,6,0.17342111384467196,0.1956521739130435,0.26666666666666666,10.0
v0_like_density_probe,2,1,20460428,55,8,9,28,0.32142857142857145,25,15,1.0,1,11,0.17342111384467196,0.1956521739130435,0.0,19.0
v0_like_density_probe,2,1,20460428,56,8,9,28,0.32142857142857145,25,15,1.0,1,3,0.17342111384467196,0.1956521739130435,0.0,12.0
v0_like_density_probe,2,1,20460428,57,8,9,28,0.32142857142857145,25,15,1.0,1,3,0.17342111384467196,0.1956521739130435,0.0,12.0
v0_like_density_probe,2,1,20460428,58,8,9,28,0.32142857142857145,25,15,1.0,1,19,0.17342111384467196,0.1956521739130435,0.14285714285714285,20.0
v0_like_density_probe,2,1,20460428,59,8,9,28,0.32142857142857145,25,15,1.0,1,10,0.17342111384467196,0.1956521739130435,0.2105263157894737,14.0
v0_like_density_probe,2,1,20460428,60,8,9,28,0.32142857142857145,25,15,1.0,1,15,0.17342111384467196,0.1956521739130435,0.08333333333333334,18.0
v0_like_density_probe,2,1,20460428,61,8,9,28,0.32142857142857145,25,15,1.0,1,14,0.17342111384467196,0.1956521739130435,0.34782608695652173,12.0
v0_like_density_probe,2,1,20460428,62,8,9,28,0.32142857142857145,25,15,1.0,1,13,0.17342111384467196,0.1956521739130435,0.27272727272727276,13.0
v0_like_density_probe,2,1,20460428,63,8,9,28,0.32142857142857145,25,15,1.0,1,27,0.17342111384467196,0.1956521739130435,0.2222222222222222,23.0
v0_like_density_probe,2,1,20460428,64,8,9,28,0.32142857142857145,25,15,1.0,1,13,0.17342111384467196,0.1956521739130435,0.5454545454545455,10.0
v0_like_density_probe,2,1,20460428,65,8,9,28,0.32142857142857145,25,15,1.0,1,14,0.17342111384467196,0.1956521739130435,0.08695652173913043,20.0
v0_like_density_probe,2,1,20460428,66,8,9,28,0.32142857142857145,25,15,1.0,1,4,0.17342111384467196,0.1956521739130435,0.15384615384615383,11.0
v0_like_density_probe,2,1,20460428,67,8,9,28,0.32142857142857145,25,15,1.0,1,24,0.17342111384467196,0.1956521739130435,0.18181818181818182,22.0
v0_like_density_probe,2,1,20460428,68,8,9,28,0.32142857142857145,25,15,1.0,1,17,0.17342111384467196,0.1956521739130435,0.30769230769230765,16.0
v0_like_density_probe,2,1,20460428,69,8,9,28,0.32142857142857145,25,15,1.0,1,23,0.17342111384467196,0.1956521739130435,0.37500000000000006,19.0
v0_like_density_probe,2,1,20460428,70,8,9,28,0.32142857142857145,25,15,1.0,1,28,0.17342111384467196,0.1956521739130435,0.21621621621621623,24.0
v0_like_density_probe,2,1,20460428,71,8,9,28,0.32142857142857145,25,15,1.0,1,13,0.17342111384467196,0.1956521739130435,0.09090909090909093,18.0
v0_like_density_probe,2,1,20460428,72,8,9,28,0.32142857142857145,25,15,1.0,1,22,0.17342111384467196,0.1956521739130435,0.2580645161290322,20.0
v0_like_density_probe,2,1,20460428,73,8,9,28,0.32142857142857145,25,15,1.0,1,9,0.17342111384467196,0.1956521739130435,0.0,14.0
v0_like_density_probe,2,1,20460428,74,8,9,28,0.32142857142857145,25,15,1.0,1,24,0.17342111384467196,0.1956521739130435,0.18181818181818182,23.0
v0_like_density_probe,2,1,20460428,75,8,9,28,0.32142857142857145,25,15,1.0,1,3,0.17342111384467196,0.1956521739130435,0.0,11.0
v0_like_density_probe,2,1,20460428,76,8,9,28,0.32142857142857145,25,15,1.0,1,11,0.17342111384467196,0.1956521739130435,0.19999999999999998,15.0
v0_like_density_probe,2,1,20460428,77,8,9,28,0.32142857142857145,25,15,1.0,1,27,0.17342111384467196,0.1956521739130435,0.3888888888888889,20.0
v0_like_density_probe,2,1,20460428,78,8,9,28,0.32142857142857145,25,15,1.0,1,15,0.17342111384467196,0.1956521739130435,0.4166666666666667,12.0
v0_like_density_probe,2,1,20460428,79,8,9,28,0.32142857142857145,25,15,1.0,1,23,0.17342111384467196,0.1956521739130435,0.3125,21.0
v0_like_density_probe,2,1,20460428,80,8,9,28,0.32142857142857145,25,15,1.0,1,17,0.17342111384467196,0.1956521739130435,0.15384615384615383,19.0
v0_like_density_probe,2,1,20460428,81,8,9,28,0.32142857142857145,25,15,1.0,1,0,0.17342111384467196,0.1956521739130435,0.0,9.0
v0_like_density_probe,2,1,20460428,82,8,9,28,0.32142857142857145,25,15,1.0,1,0,0.17342111384467196,0.1956521739130435,0.0,9.0
v0_like_density_probe,2,1,20460428,83,8,9,28,0.32142857142857145,25,15,1.0,1,17,0.17342111384467196,0.1956521739130435,0.07692307692307691,21.0
v0_like_density_probe,2,1,20460428,84,8,9,28,0.32142857142857145,25,15,1.0,1,6,0.17342111384467196,0.1956521739130435,0.4,7.0
v0_like_density_probe,2,1,20460428,85,8,9,28,0.32142857142857145,25,15,1.0,1,28,0.17342111384467196,0.1956521739130435,0.2702702702702703,23.0
v0_like_density_probe,2,1,20460428,86,8,9,28,0.32142857142857145,25,15,1.0,1,23,0.17342111384467196,0.1956521739130435,0.25,19.0
v0_like_density_probe,2,1,20460428,87,8,9,28,0.32142857142857145,25,15,1.0,1,20,0.17342111384467196,0.1956521739130435,0.2758620689655173,18.0
v0_like_density_probe,2,1,20460428,88,8,9,28,0.32142857142857145,25,15,1.0,1,25,0.17342111384467196,0.1956521739130435,0.29411764705882354,22.0
v0_like_density_probe,2,1,20460428,89,8,9,28,0.32142857142857145,25,15,1.0,1,13,0.17342111384467196,0.1956521739130435,0.18181818181818185,16.0
v0_like_density_probe,2,1,20460428,90,8,9,28,0.32142857142857145,25,15,1.0,1,28,0.17342111384467196,0.1956521739130435,0.21621621621621623,24.0
v0_like_density_probe,2,1,20460428,91,8,9,28,0.32142857142857145,25,15,1.0,1,27,0.17342111384467196,0.1956521739130435,0.1111111111111111,26.0
v0_like_density_probe,2,1,20460428,92,8,9,28,0.32142857142857145,25,15,1.0,1,20,0.17342111384467196,0.1956521739130435,0.06896551724137932,21.0
v0_like_density_probe,2,1,20460428,93,8,9,28,0.32142857142857145,25,15,1.0,1,18,0.17342111384467196,0.1956521739130435,0.14814814814814814,22.0
v0_like_density_probe,2,1,20460428,94,8,9,28,0.32142857142857145,25,15,1.0,1,1,0.17342111384467196,0.1956521739130435,0.0,10.0
v0_like_density_probe,2,1,20460428,95,8,9,28,0.32142857142857145,25,15,1.0,1,7,0.17342111384467196,0.1956521739130435,0.0,14.0
v0_like_density_probe,2,1,20460428,96,8,9,28,0.32142857142857145,25,15,1.0,1,19,0.17342111384467196,0.1956521739130435,0.0,23.0
v0_like_density_probe,2,1,20460428,97,8,9,28,0.32142857142857145,25,15,1.0,1,28,0.17342111384467196,0.1956521739130435,0.21621621621621623,24.0
v0_like_density_probe,2,1,20460428,98,8,9,28,0.32142857142857145,25,15,1.0,1,10,0.17342111384467196,0.1956521739130435,0.10526315789473685,16.0
v0_like_density_probe,2,1,20460428,99,8,9,28,0.32142857142857145,25,15,1.0,1,18,0.17342111384467196,0.1956521739130435,0.2222222222222222,18.0
v0_like_density_probe,2,2,20460429,0,8,9,28,0.32142857142857145,25,15,1.0,1,16,0.17342111384467196,0.1956521739130435,0.08,20.0
v0_like_density_probe,2,2,20460429,1,8,9,28,0.32142857142857145,25,15,1.0,1,28,0.17342111384467196,0.1956521739130435,0.3243243243243243,22.0
v0_like_density_probe,2,2,20460429,2,8,9,28,0.32142857142857145,25,15,1.0,1,28,0.17342111384467196,0.1956521739130435,0.21621621621621623,24.0
v0_like_density_probe,2,2,20460429,3,8,9,28,0.32142857142857145,25,15,1.0,1,16,0.17342111384467196,0.1956521739130435,0.32,13.0
v0_like_density_probe,2,2,20460429,4,8,9,28,0.32142857142857145,25,15,1.0,1,14,0.17342111384467196,0.1956521739130435,0.08695652173913043,20.0
v0_like_density_probe,2,2,20460429,5,8,9,28,0.32142857142857145,25,15,1.0,1,18,0.17342111384467196,0.1956521739130435,0.07407407407407407,20.0
v0_like_density_probe,2,2,20460429,6,8,9,28,0.32142857142857145,25,15,1.0,1,2,0.17342111384467196,0.1956521739130435,0.0,11.0
v0_like_density_probe,2,2,20460429,7,8,9,28,0.32142857142857145,25,15,1.0,1,20,0.17342111384467196,0.1956521739130435,0.2758620689655173,17.0
v0_like_density_probe,2,2,20460429,8,8,9,28,0.32142857142857145,25,15,1.0,1,1,0.17342111384467196,0.1956521739130435,0.0,10.0
v0_like_density_probe,2,2,20460429,9,8,9,28,0.32142857142857145,25,15,1.0,1,14,0.17342111384467196,0.1956521739130435,0.34782608695652173,14.0
v0_like_density_probe,2,2,20460429,10,8,9,28,0.32142857142857145,25,15,1.0,1,22,0.17342111384467196,0.1956521739130435,0.3225806451612903,18.0
v0_like_density_probe,2,2,20460429,11,8,9,28,0.32142857142857145,25,15,1.0,1,18,0.17342111384467196,0.1956521739130435,0.14814814814814814,19.0
v0_like_density_probe,2,2,20460429,12,8,9,28,0.32142857142857145,25,15,1.0,1,20,0.17342111384467196,0.1956521739130435,0.06896551724137932,23.0
v0_like_density_probe,2,2,20460429,13,8,9,28,0.32142857142857145,25,15,1.0,1,20,0.17342111384467196,0.1956521739130435,0.3448275862068966,17.0
v0_like_density_probe,2,2,20460429,14,8,9,28,0.32142857142857145,25,15,1.0,1,28,0.17342111384467196,0.1956521739130435,0.16216216216216214,25.0
v0_like_density_probe,2,2,20460429,15,8,9,28,0.32142857142857145,25,15,1.0,1,23,0.17342111384467196,0.1956521739130435,0.25,20.0
v0_like_density_probe,2,2,20460429,16,8,9,28,0.32142857142857145,25,15,1.0,1,16,0.17342111384467196,0.1956521739130435,0.08,19.0
v0_like_density_probe,2,2,20460429,17,8,9,28,0.32142857142857145,25,15,1.0,1,21,0.17342111384467196,0.1956521739130435,0.13333333333333333,20.0
v0_like_density_probe,2,2,20460429,18,8,9,28,0.32142857142857145,25,15,1.0,1,28,0.17342111384467196,0.1956521739130435,0.3783783783783784,21.0
v0_like_density_probe,2,2,20460429,19,8,9,28,0.32142857142857145,25,15,1.0,1,10,0.17342111384467196,0.1956521739130435,0.10526315789473685,16.0
v0_like_density_probe,2,2,20460429,20,8,9,28,0.32142857142857145,25,15,1.0,1,18,0.17342111384467196,0.1956521739130435,0.3703703703703704,15.0
v0_like_density_probe,2,2,20460429,21,8,9,28,0.32142857142857145,25,15,1.0,1,21,0.17342111384467196,0.1956521739130435,0.06666666666666667,23.0
v0_like_density_probe,2,2,20460429,22,8,9,28,0.32142857142857145,25,15,1.0,1,11,0.17342111384467196,0.1956521739130435,0.19999999999999998,16.0
v0_like_density_probe,2,2,20460429,23,8,9,28,0.32142857142857145,25,15,1.0,1,4,0.17342111384467196,0.1956521739130435,0.0,13.0
v0_like_density_probe,2,2,20460429,24,8,9,28,0.32142857142857145,25,15,1.0,1,7,0.17342111384467196,0.1956521739130435,0.25,12.0
v0_like_density_probe,2,2,20460429,25,8,9,28,0.32142857142857145,25,15,1.0,1,14,0.17342111384467196,0.1956521739130435,0.34782608695652173,14.0
v0_like_density_probe,2,2,20460429,26,8,9,28,0.32142857142857145,25,15,1.0,1,21,0.17342111384467196,0.1956521739130435,0.4,17.0
v0_like_density_probe,2,2,20460429,27,8,9,28,0.32142857142857145,25,15,1.0,1,1,0.17342111384467196,0.1956521739130435,0.0,10.0
v0_like_density_probe,2,2,20460429,28,8,9,28,0.32142857142857145,25,15,1.0,1,27,0.17342111384467196,0.1956521739130435,0.3333333333333333,21.0
v0_like_density_probe,2,2,20460429,29,8,9,28,0.32142857142857145,25,15,1.0,1,25,0.17342111384467196,0.1956521739130435,0.1764705882352941,22.0
v0_like_density_probe,2,2,20460429,30,8,9,28,0.32142857142857145,25,15,1.0,1,22,0.17342111384467196,0.1956521739130435,0.2580645161290322,19.0
v0_like_density_probe,2,2,20460429,31,8,9,28,0.32142857142857145,25,15,1.0,1,22,0.17342111384467196,0.1956521739130435,0.06451612903225805,23.0
v0_like_density_probe,2,2,20460429,32,8,9,28,0.32142857142857145,25,15,1.0,1,9,0.17342111384467196,0.1956521739130435,0.1111111111111111,15.0
v0_like_density_probe,2,2,20460429,33,8,9,28,0.32142857142857145,25,15,1.0,1,22,0.17342111384467196,0.1956521739130435,0.3225806451612903,19.0
v0_like_density_probe,2,2,20460429,34,8,9,28,0.32142857142857145,25,15,1.0,1,0,0.17342111384467196,0.1956521739130435,0.0,9.0
v0_like_density_probe,2,2,20460429,35,8,9,28,0.32142857142857145,25,15,1.0,1,8,0.17342111384467196,0.1956521739130435,0.35294117647058826,10.0
v0_like_density_probe,2,2,20460429,36,8,9,28,0.32142857142857145,25,15,1.0,1,27,0.17342111384467196,0.1956521739130435,0.2222222222222222,23.0
v0_like_density_probe,2,2,20460429,37,8,9,28,0.32142857142857145,25,15,1.0,1,12,0.17342111384467196,0.1956521739130435,0.0,18.0
v0_like_density_probe,2,2,20460429,38,8,9,28,0.32142857142857145,25,15,1.0,1,13,0.17342111384467196,0.1956521739130435,0.09090909090909093,16.0
v0_like_density_probe,2,2,20460429,39,8,9,28,0.32142857142857145,25,15,1.0,1,10,0.17342111384467196,0.1956521739130435,0.3157894736842105,12.0
v0_like_density_probe,2,2,20460429,40,8,9,28,0.32142857142857145,25,15,1.0,1,12,0.17342111384467196,0.1956521739130435,0.380952380952381,12.0
v0_like_density_probe,2,2,20460429,41,8,9,28,0.32142857142857145,25,15,1.0,1,8,0.17342111384467196,0.1956521739130435,0.0,14.0
v0_like_density_probe,2,2,20460429,42,8,9,28,0.32142857142857145,25,15,1.0,1,7,0.17342111384467196,0.1956521739130435,0.0,16.0
v0_like_density_probe,2,2,20460429,43,8,9,28,0.32142857142857145,25,15,1.0,1,11,0.17342111384467196,0.1956521739130435,0.19999999999999998,15.0
v0_like_density_probe,2,2,20460429,44,8,9,28,0.32142857142857145,25,15,1.0,1,17,0.17342111384467196,0.1956521739130435,0.30769230769230765,15.0
v0_like_density_probe,2,2,20460429,45,8,9,28,0.32142857142857145,25,15,1.0,1,23,0.17342111384467196,0.1956521739130435,0.0,24.0
v0_like_density_probe,2,2,20460429,46,8,9,28,0.32142857142857145,25,15,1.0,1,17,0.17342111384467196,0.1956521739130435,0.15384615384615383,21.0
v0_like_density_probe,2,2,20460429,47,8,9,28,0.32142857142857145,25,15,1.0,1,20,0.17342111384467196,0.1956521739130435,0.20689655172413793,20.0
v0_like_density_probe,2,2,20460429,48,8,9,28,0.32142857142857145,25,15,1.0,1,21,0.17342111384467196,0.1956521739130435,0.4,17.0
v0_like_density_probe,2,2,20460429,49,8,9,28,0.32142857142857145,25,15,1.0,1,6,0.17342111384467196,0.1956521739130435,0.0,14.0
